1.075	0.00027771	1.16232e-06
1.08	0.000283916	1.16886e-06
1.085	0.000290261	1.17493e-06
1.09	0.000296748	1.18049e-06
1.095	0.000303379	1.18553e-06
1.1	0.000310158	1.19001e-06
1.105	0.000317089	1.19391e-06
1.11	0.000324175	1.19721e-06
1.115	0.000331419	1.1999e-06
1.12	0.000338824	1.20193e-06
1.125	0.000346396	1.20328e-06
1.13	0.000354136	1.20394e-06
1.135	0.000362049	1.20386e-06
1.14	0.000370139	1.20301e-06
1.145	0.00037841	1.20137e-06
1.15	0.000386866	1.1989e-06
1.155	0.000395511	1.19557e-06
1.16	0.000404348	1.19135e-06
1.165	0.000413384	1.1862e-06
1.17	0.000422621	1.18008e-06
1.175	0.000432066	1.17296e-06
1.18	0.000441721	1.1648e-06
1.185	0.000451592	1.15555e-06
1.19	0.000461684	1.14517e-06
1.195	0.000472001	1.13362e-06
1.2	0.000482549	1.12087e-06
1.205	0.000493333	1.10685e-06
1.21	0.000504359	1.09153e-06
1.215	0.000515631	1.07484e-06
1.22	0.000527155	1.05674e-06
1.225	0.000538937	1.03719e-06
1.23	0.000550982	1.01612e-06
1.235	0.000563298	9.93482e-07
1.24	0.000575888	9.69212e-07
1.245	0.00058876	9.43255e-07
1.25	0.000601921	9.15547e-07
1.255	0.000615376	8.86025e-07
1.26	0.000629132	8.54623e-07
1.265	0.000643196	8.21276e-07
1.27	0.000657574	7.85908e-07
1.275	0.000672275	7.48454e-07
1.28	0.000687305	7.08836e-07
1.285	0.000702671	6.66983e-07
1.29	0.000718381	6.22792e-07
1.295	0.000734443	5.76221e-07
1.3	0.000750864	5.27151e-07
1.305	0.000767653	4.75526e-07
1.31	0.000784818	4.21216e-07
1.315	0.000802368	3.64177e-07
1.32	0.00082031	3.04283e-07
1.325	0.000838655	2.41443e-07
1.33	0.00085741	1.75549e-07
1.335	0.000876585	1.06523e-07
1.34	0.00089619	3.42205e-08
1.345	0.000916234	-4.14282e-08
1.35	0.000936727	-1.20575e-07
1.355	0.000957679	-2.0331e-07
1.36	0.0009791	-2.89769e-07
1.365	0.001001	-3.80071e-07
1.37	0.00102339	-4.7434e-07
1.375	0.00104629	-5.72712e-07
1.38	0.00106969	-6.75332e-07
1.385	0.00109363	-7.82325e-07
1.39	0.00111809	-8.93826e-07
1.395	0.00114311	-1.01001e-06
1.4	0.00116869	-1.13102e-06
1.405	0.00119484	-1.25701e-06
1.41	0.00122157	-1.38813e-06
1.415	0.00124891	-1.52457e-06
1.42	0.00127686	-1.66649e-06
1.425	0.00130543	-1.81406e-06
1.43	0.00133465	-1.96747e-06
1.435	0.00136452	-2.12692e-06
1.44	0.00139506	-2.29258e-06
1.445	0.00142628	-2.46466e-06
1.45	0.00145821	-2.64336e-06
1.455	0.00149085	-2.82889e-06
1.46	0.00152422	-3.02148e-06
1.465	0.00155834	-3.22133e-06
1.47	0.00159323	-3.42869e-06
1.475	0.00162889	-3.64376e-06
1.48	0.00166536	-3.86683e-06
1.485	0.00170265	-4.09812e-06
1.49	0.00174077	-4.33791e-06
1.495	0.00177975	-4.58644e-06
1.5	0.0018196	-4.84398e-06
1.505	0.00186035	-5.11083e-06
1.51	0.00190201	-5.38726e-06
1.515	0.00194461	-5.67359e-06
1.52	0.00198816	-5.9701e-06
1.525	0.00203269	-6.2771e-06
1.53	0.00207822	-6.59494e-06
1.535	0.00212476	-6.92392e-06
1.54	0.00217236	-7.26441e-06
1.545	0.00222102	-7.61674e-06
1.55	0.00227077	-7.98127e-06
1.555	0.00232165	-8.35839e-06
1.56	0.00237366	-8.74845e-06
1.565	0.00242684	-9.15188e-06
1.57	0.00248121	-9.56905e-06
1.575	0.00253681	-1.00004e-05
1.58	0.00259365	-1.04463e-05
1.585	0.00265177	-1.09073e-05
1.59	0.00271119	-1.13838e-05
1.595	0.00277195	-1.18761e-05
1.6	0.00283407	-1.2385e-05
1.605	0.00289759	-1.29107e-05
1.61	0.00296253	-1.34539e-05
1.615	0.00302893	-1.40149e-05
1.62	0.00309682	-1.45945e-05
1.625	0.00316624	-1.5193e-05
1.63	0.00323722	-1.58112e-05
1.635	0.00330979	-1.64495e-05
1.64	0.00338399	-1.71085e-05
1.645	0.00345986	-1.77889e-05
1.65	0.00353743	-1.84913e-05
1.655	0.00361674	-1.92163e-05
1.66	0.00369784	-1.99646e-05
1.665	0.00378075	-2.07368e-05
1.67	0.00386553	-2.15338e-05
1.675	0.00395222	-2.23561e-05
1.68	0.00404085	-2.32046e-05
1.685	0.00413148	-2.408e-05
1.69	0.00422414	-2.4983e-05
1.695	0.00431888	-2.59146e-05
1.7	0.00441575	-2.68754e-05
1.705	0.0045148	-2.78664e-05
1.71	0.00461608	-2.88884e-05
1.715	0.00471963	-2.99423e-05
1.72	0.00482551	-3.1029e-05
1.725	0.00493376	-3.21496e-05
1.73	0.00504446	-3.33049e-05
1.735	0.00515764	-3.44959e-05
1.74	0.00527336	-3.57237e-05
1.745	0.00539169	-3.69893e-05
1.75	0.00551268	-3.82939e-05
1.755	0.00563638	-3.96384e-05
1.76	0.00576287	-4.10242e-05
1.765	0.0058922	-4.24522e-05
1.77	0.00602445	-4.39238e-05
1.775	0.00615966	-4.54402e-05
1.78	0.00629792	-4.70026e-05
1.785	0.00643928	-4.86123e-05
1.79	0.00658382	-5.02708e-05
1.795	0.00673162	-5.19793e-05
1.8	0.00688274	-5.37393e-05
1.805	0.00703726	-5.55522e-05
1.81	0.00719525	-5.74196e-05
1.815	0.0073568	-5.93429e-05
1.82	0.00752198	-6.13238e-05
1.825	0.00769088	-6.33638e-05
1.83	0.00786358	-6.54646e-05
1.835	0.00804016	-6.7628e-05
1.84	0.00822072	-6.98556e-05
1.845	0.00840534	-7.21492e-05
1.85	0.00859412	-7.45108e-05
1.855	0.00878714	-7.69422e-05
1.86	0.0089845	-7.94454e-05
1.865	0.00918631	-8.20223e-05
1.87	0.00939266	-8.4675e-05
1.875	0.00960365	-8.74056e-05
1.88	0.0098194	-9.02163e-05
1.885	0.01004	-9.31093e-05
1.89	0.0102656	-9.60868e-05
1.895	0.0104962	-9.91512e-05
1.9	0.010732	-0.000102305
1.905	0.0109732	-0.00010555
1.91	0.0112198	-0.00010889
1.915	0.0114719	-0.000112327
1.92	0.0117297	-0.000115863
1.925	0.0119933	-0.000119501
1.93	0.0122628	-0.000123244
1.935	0.0125384	-0.000127095
1.94	0.0128203	-0.000131057
1.945	0.0131084	-0.000135132
1.95	0.0134031	-0.000139323
1.955	0.0137044	-0.000143635
1.96	0.0140124	-0.000148068
1.965	0.0143275	-0.000152627
1.97	0.0146496	-0.000157315
1.975	0.0149789	-0.000162135
1.98	0.0153157	-0.000167088
1.985	0.0156601	-0.00017218
1.99	0.0160122	-0.00017741
1.995	0.0163723	-0.000182784
2	0.0167405	-0.000188301
2.005	0.017117	-0.000193964
2.01	0.0175019	-0.000199773
2.015	0.0178955	-0.000205729
2.02	0.018298	-0.00021183
2.025	0.0187096	-0.000218074
2.03	0.0191305	-0.000224455
2.035	0.0195608	-0.000230967
2.04	0.0200008	-0.000237598
2.045	0.0204508	-0.000244333
2.05	0.0209109	-0.000251152
2.055	0.0213813	-0.000258027
2.06	0.0218624	-0.000264919
2.065	0.0223543	-0.000271779
2.07	0.0228573	-0.00027854
2.075	0.0233717	-0.000285117
2.08	0.0238976	-0.000291397
2.085	0.0244354	-0.000297234
2.09	0.0249853	-0.000302436
2.095	0.0255476	-0.000306757
2.1	0.0261225	-0.000309879
2.105	0.0267104	-0.000311387
2.11	0.0273116	-0.00031075
2.115	0.0279263	-0.000307278
2.12	0.0285548	-0.000300085
2.125	0.0291975	-0.000288025
2.13	0.0298546	-0.000269623
2.135	0.0305265	-0.000242978
2.14	0.0312134	-0.000205641
2.145	0.0319158	-0.000154456
2.15	0.0326338	-8.53603e-05
2.155	0.0333679	6.8785e-06
2.16	0.0341184	0.000128998
2.165	0.0348855	0.000289673
2.17	0.0356695	0.000500073
2.175	0.0364708	0.000774577
2.18	0.0372895	0.0011317
2.185	0.038126	0.00159526
2.19	0.0389804	0.00219594
2.195	0.0398527	0.00297323
2.2	0.0407432	0.00397797
2.205	0.0416516	0.00527558
2.21	0.0425778	0.00695029
2.215	0.0435214	0.00911053
2.22	0.0444819	0.0118959
2.225	0.0454582	0.0154859
2.23	0.0464492	0.020112
2.235	0.0474529	0.0260716
2.24	0.048467	0.0337481
2.245	0.0494881	0.0436344
2.25	0.0505119	0.0563656
2.255	0.051533	0.0662519
2.26	0.0525471	0.0739284
2.265	0.0535508	0.079888
2.27	0.0545418	0.0845141
2.275	0.0555181	0.0881041
2.28	0.0564786	0.0908895
2.285	0.0574222	0.0930497
2.29	0.0583484	0.0947244
2.295	0.0592568	0.096022
2.3	0.0601472	0.0970268
2.305	0.0610196	0.0978041
2.31	0.061874	0.0984047
2.315	0.0627104	0.0988683
2.32	0.0635292	0.0992254
2.325	0.0643305	0.0994999
2.33	0.0651145	0.0997103
2.335	0.0658816	0.099871
2.34	0.0666321	0.0999931
2.345	0.0673662	0.100085
2.35	0.0680842	0.100154
2.355	0.0687866	0.100206
2.36	0.0694735	0.100243
2.365	0.0701454	0.10027
2.37	0.0708025	0.100288
2.375	0.0714452	0.1003
2.38	0.0720737	0.100307
2.385	0.0726884	0.100311
2.39	0.0732896	0.100311
2.395	0.0738775	0.10031
2.4	0.0744524	0.100307
2.405	0.0750147	0.100302
2.41	0.0755646	0.100297
2.415	0.0761024	0.100291
2.42	0.0766283	0.100285
2.425	0.0771427	0.100279
2.43	0.0776457	0.100272
2.435	0.0781376	0.100265
2.44	0.0786186	0.100258
2.445	0.0790891	0.100251
2.45	0.0795492	0.100244
2.455	0.0799991	0.100238
2.46	0.0804392	0.100231
2.465	0.0808695	0.100224
2.47	0.0812904	0.100218
2.475	0.0817019	0.100212
2.48	0.0821044	0.100206
2.485	0.0824981	0.1002
2.49	0.082883	0.100194
2.495	0.0832595	0.100188
2.5	0.0836277	0.100183
2.505	0.0839877	0.100177
2.51	0.0843399	0.100172
2.515	0.0846843	0.100167
2.52	0.085021	0.100162
2.525	0.0853504	0.100157
2.53	0.0856725	0.100153
2.535	0.0859875	0.100148
2.54	0.0862956	0.100144
2.545	0.0865969	0.100139
2.55	0.0868916	0.100135
2.555	0.0871797	0.100131
2.56	0.0874615	0.100127
2.565	0.0877372	0.100123
2.57	0.0880067	0.100119
2.575	0.0882703	0.100116
2.58	0.0885281	0.100112
2.585	0.0887802	0.100109
2.59	0.0890268	0.100106
2.595	0.0892679	0.100102
2.6	0.0895038	0.100099
2.605	0.0897344	0.100096
2.61	0.08996	0.100093
2.615	0.0901806	0.10009
2.62	0.0903963	0.100087
2.625	0.0906073	0.100085
2.63	0.0908137	0.100082
2.635	0.0910155	0.100079
2.64	0.0912128	0.100077
2.645	0.0914059	0.100075
2.65	0.0915946	0.100072
2.655	0.0917792	0.10007
2.66	0.0919598	0.100068
2.665	0.0921364	0.100065
2.67	0.0923091	0.100063
2.675	0.092478	0.100061
2.68	0.0926432	0.100059
2.685	0.0928047	0.100057
2.69	0.0929627	0.100056
2.695	0.0931172	0.100054
2.7	0.0932683	0.100052
2.705	0.0934161	0.10005
2.71	0.0935607	0.100049
2.715	0.093702	0.100047
2.72	0.0938403	0.100045
2.725	0.0939755	0.100044
2.73	0.0941078	0.100042
2.735	0.0942371	0.100041
2.74	0.0943636	0.10004
2.745	0.0944873	0.100038
2.75	0.0946083	0.100037
2.755	0.0947266	0.100036
2.76	0.0948423	0.100034
2.765	0.0949555	0.100033
2.77	0.0950662	0.100032
2.775	0.0951744	0.100031
2.78	0.0952803	0.10003
2.785	0.0953839	0.100029
2.79	0.0954852	0.100028
2.795	0.0955842	0.100027
2.8	0.0956811	0.100026
2.805	0.0957758	0.100025
2.81	0.0958685	0.100024
2.815	0.0959591	0.100023
2.82	0.0960477	0.100022
2.825	0.0961344	0.100022
2.83	0.0962192	0.100021
2.835	0.0963021	0.10002
2.84	0.0963832	0.100019
2.845	0.0964625	0.100018
2.85	0.0965401	0.100018
2.855	0.0966159	0.100017
2.86	0.0966901	0.100016
2.865	0.0967627	0.100016
2.87	0.0968337	0.100015
2.875	0.0969031	0.100015
2.88	0.096971	0.100014
2.885	0.0970374	0.100013
2.89	0.0971023	0.100013
2.895	0.0971659	0.100012
2.9	0.097228	0.100012
2.905	0.0972887	0.100011
2.91	0.0973482	0.100011
2.915	0.0974063	0.10001
2.92	0.0974631	0.10001
2.925	0.0975187	0.10001
2.93	0.0975731	0.100009
2.935	0.0976263	0.100009
2.94	0.0976783	0.100008
2.945	0.0977291	0.100008
2.95	0.0977789	0.100008
2.955	0.0978275	0.100007
2.96	0.0978751	0.100007
2.965	0.0979217	0.100007
2.97	0.0979672	0.100006
2.975	0.0980117	0.100006
2.98	0.0980553	0.100006
2.985	0.0980979	0.100005
2.99	0.0981395	0.100005
2.995	0.0981803	0.100005
3	0.0982201	0.100005
3.005	0.0982591	0.100004
3.01	0.0982972	0.100004
3.015	0.0983345	0.100004
3.02	0.098371	0.100004
3.025	0.0984066	0.100003
3.03	0.0984415	0.100003
3.035	0.0984756	0.100003
3.04	0.098509	0.100003
3.045	0.0985417	0.100003
3.05	0.0985736	0.100002
3.055	0.0986048	0.100002
3.06	0.0986353	0.100002
3.065	0.0986652	0.100002
3.07	0.0986944	0.100002
3.075	0.098723	0.100002
3.08	0.0987509	0.100002
3.085	0.0987783	0.100001
3.09	0.098805	0.100001
3.095	0.0988311	0.100001
3.1	0.0988567	0.100001
3.105	0.0988817	0.100001
3.11	0.0989062	0.100001
3.115	0.0989301	0.100001
3.12	0.0989535	0.100001
3.125	0.0989764	0.1
3.13	0.0989988	0.1
3.135	0.0990207	0.1
3.14	0.0990421	0.1
3.145	0.0990631	0.1
3.15	0.0990836	0.1
3.155	0.0991036	0.0999999
3.16	0.0991232	0.0999999
3.165	0.0991424	0.0999998
3.17	0.0991611	0.0999997
3.175	0.0991795	0.0999997
3.18	0.0991974	0.0999996
3.185	0.0992149	0.0999995
3.19	0.0992321	0.0999995
3.195	0.0992489	0.0999994
3.2	0.0992653	0.0999994
3.205	0.0992813	0.0999993
3.21	0.0992971	0.0999993
3.215	0.0993124	0.0999992
3.22	0.0993274	0.0999992
3.225	0.0993421	0.0999992
3.23	0.0993565	0.0999991
3.235	0.0993706	0.0999991
3.24	0.0993843	0.0999991
3.245	0.0993978	0.099999
3.25	0.0994109	0.099999
3.255	0.0994238	0.099999
3.26	0.0994364	0.099999
3.265	0.0994487	0.0999989
3.27	0.0994607	0.0999989
3.275	0.0994725	0.0999989
3.28	0.099484	0.0999989
3.285	0.0994953	0.0999989
3.29	0.0995063	0.0999988
3.295	0.0995171	0.0999988
3.3	0.0995276	0.0999988
3.305	0.0995379	0.0999988
3.31	0.099548	0.0999988
3.315	0.0995579	0.0999988
3.32	0.0995675	0.0999988
3.325	0.0995769	0.0999988
3.33	0.0995862	0.0999987
3.335	0.0995952	0.0999987
3.34	0.099604	0.0999987
3.345	0.0996127	0.0999987
3.35	0.0996211	0.0999987
3.355	0.0996294	0.0999987
3.36	0.0996374	0.0999987
3.365	0.0996453	0.0999987
3.37	0.0996531	0.0999987
3.375	0.0996606	0.0999987
3.38	0.099668	0.0999987
3.385	0.0996753	0.0999987
3.39	0.0996823	0.0999987
3.395	0.0996893	0.0999987
3.4	0.099696	0.0999987
3.405	0.0997026	0.0999987
3.41	0.0997091	0.0999987
3.415	0.0997154	0.0999987
3.42	0.0997216	0.0999987
3.425	0.0997277	0.0999987
3.43	0.0997336	0.0999987
3.435	0.0997394	0.0999988
3.44	0.0997451	0.0999988
3.445	0.0997506	0.0999988
3.45	0.099756	0.0999988
3.455	0.0997613	0.0999988
3.46	0.0997665	0.0999988
3.465	0.0997716	0.0999988
3.47	0.0997766	0.0999988
3.475	0.0997814	0.0999988
3.48	0.0997862	0.0999988
3.485	0.0997908	0.0999988
3.49	0.0997953	0.0999988
3.495	0.0997998	0.0999988
3.5	0.0998041	0.0999989
3.505	0.0998084	0.0999989
3.51	0.0998125	0.0999989
3.515	0.0998166	0.0999989
3.52	0.0998206	0.0999989
3.525	0.0998245	0.0999989
3.53	0.0998283	0.0999989
3.535	0.099832	0.0999989
3.54	0.0998356	0.0999989
3.545	0.0998392	0.0999989
3.55	0.0998426	0.0999989
3.555	0.099846	0.099999
3.56	0.0998494	0.099999
3.565	0.0998526	0.099999
3.57	0.0998558	0.099999
3.575	0.0998589	0.099999
3.58	0.0998619	0.099999
3.585	0.0998649	0.099999
3.59	0.0998678	0.099999
3.595	0.0998707	0.099999
3.6	0.0998734	0.0999991
3.605	0.0998762	0.0999991
3.61	0.0998788	0.0999991
3.615	0.0998814	0.0999991
3.62	0.099884	0.0999991
3.625	0.0998865	0.0999991
3.63	0.0998889	0.0999991
3.635	0.0998913	0.0999991
3.64	0.0998936	0.0999991
3.645	0.0998959	0.0999991
3.65	0.0998981	0.0999992
3.655	0.0999002	0.0999992
3.66	0.0999024	0.0999992
3.665	0.0999044	0.0999992
3.67	0.0999065	0.0999992
3.675	0.0999085	0.0999992
3.68	0.0999104	0.0999992
3.685	0.0999123	0.0999992
3.69	0.0999142	0.0999992
3.695	0.099916	0.0999992
3.7	0.0999177	0.0999993
3.705	0.0999195	0.0999993
3.71	0.0999212	0.0999993
3.715	0.0999228	0.0999993
3.72	0.0999244	0.0999993
3.725	0.099926	0.0999993
3.73	0.0999276	0.0999993
3.735	0.0999291	0.0999993
3.74	0.0999305	0.0999993
3.745	0.099932	0.0999993
3.75	0.0999334	0.0999993
3.755	0.0999348	0.0999994
3.76	0.0999361	0.0999994
3.765	0.0999374	0.0999994
3.77	0.0999387	0.0999994
3.775	0.0999399	0.0999994
3.78	0.0999412	0.0999994
3.785	0.0999424	0.0999994
3.79	0.0999435	0.0999994
3.795	0.0999447	0.0999994
3.8	0.0999458	0.0999994
3.805	0.0999469	0.0999994
3.81	0.0999479	0.0999995
3.815	0.099949	0.0999995
3.82	0.09995	0.0999995
3.825	0.099951	0.0999995
3.83	0.0999519	0.0999995
3.835	0.0999529	0.0999995
3.84	0.0999538	0.0999995
3.845	0.0999547	0.0999995
3.85	0.0999555	0.0999995
3.855	0.0999564	0.0999995
3.86	0.0999572	0.0999995
3.865	0.099958	0.0999995
3.87	0.0999588	0.0999995
3.875	0.0999596	0.0999995
3.88	0.0999603	0.0999996
3.885	0.0999611	0.0999996
3.89	0.0999618	0.0999996
3.895	0.0999625	0.0999996
3.9	0.0999631	0.0999996
3.905	0.0999638	0.0999996
3.91	0.0999644	0.0999996
3.915	0.0999651	0.0999996
3.92	0.0999657	0.0999996
3.925	0.0999663	0.0999996
3.93	0.0999668	0.0999996
3.935	0.0999674	0.0999996
3.94	0.0999679	0.0999996
3.945	0.0999684	0.0999996
3.95	0.099969	0.0999996
3.955	0.0999694	0.0999997
3.96	0.0999699	0.0999997
3.965	0.0999704	0.0999997
3.97	0.0999708	0.0999997
3.975	0.0999713	0.0999997
3.98	0.0999717	0.0999997
3.985	0.0999721	0.0999997
3.99	0.0999725	0.0999997
3.995	0.0999729	0.0999997
4	0.0999733	0.0999997
4.005	0.0999736	0.0999997
4.01	0.0999739	0.0999997
