0.078 0 -103.701 100.654 0.837235 -0.24321 -0.489782 1.00378 2.08476 -0.284159
0.079 0 -105.262 101.612 0.843274 -0.235995 -0.482903 1.00392 2.07692 -0.274307
0.08 0 -106.789 102.538 0.849254 -0.228679 -0.475892 1.00405 2.06897 -0.264445
0.081 0 -108.172 103.326 0.855171 -0.221261 -0.46875 1.00419 2.0609 -0.254575
0.082 0 -109.311 103.886 0.861019 -0.213744 -0.461475 1.00434 2.05271 -0.244697
0.083 0 -110.126 104.144 0.866794 -0.206128 -0.454069 1.00448 2.04441 -0.234813
0.084 0 -110.563 104.056 0.872491 -0.198415 -0.446533 1.00463 2.03599 -0.224926
0.085 0 -110.607 103.612 0.878103 -0.190607 -0.438866 1.00478 2.02747 -0.215039
0.086 0 -110.277 102.836 0.883626 -0.182708 -0.431072 1.00493 2.01884 -0.205152
0.087 0 -109.631 101.784 0.889053 -0.17472 -0.423153 1.00509 2.0101 -0.195271
0.088 0 -108.758 100.542 0.894378 -0.166646 -0.41511 1.00525 2.00126 -0.185398
0.089 0 -107.769 99.2144 0.899597 -0.158492 -0.406947 1.00541 1.99232 -0.175535
0.09 0 -106.789 97.9157 0.904703 -0.150259 -0.398667 1.00557 1.98328 -0.165686
0.091 0 -105.941 96.7569 0.909691 -0.141952 -0.390272 1.00573 1.97416 -0.155853
0.092 0 -105.333 95.8349 0.914556 -0.133575 -0.381766 1.0059 1.96494 -0.146039
0.093 0 -105.05 95.2222 0.919294 -0.12513 -0.373151 1.00607 1.95564 -0.136245
0.094 0 -105.139 94.9592 0.9239 -0.11662 -0.36443 1.00624 1.94626 -0.126472
0.095 0 -105.61 95.0492 0.92837 -0.10805 -0.355604 1.00641 1.9368 -0.11672
0.096 0 -106.427 95.4583 0.932701 -0.09942 -0.346677 1.00658 1.92726 -0.106991
0.097 0 -107.518 96.1183 0.936889 -0.0907336 -0.337649 1.00676 1.91764 -0.0972842
0.098 0 -108.777 96.9333 0.94093 -0.0819929 -0.328522 1.00693 1.90795 -0.0875988
0.099 0 -110.077 97.7891 0.944823 -0.0732001 -0.319299 1.00711 1.89818 -0.0779347
0.1 0 -111.281 98.5651 0.948562 -0.0643576 -0.309982 1.00729 1.88835 -0.0682916
0.101 0 -112.257 99.1456 0.952145 -0.0554682 -0.300571 1.00747 1.87844 -0.0586693
0.102 0 -112.891 99.4322 0.955569 -0.0465349 -0.291072 1.00765 1.86847 -0.0490678
0.103 0 -113.098 99.3536 0.95883 -0.0375612 -0.281485 1.00784 1.85844 -0.0394878
0.104 0 -112.834 98.8732 0.961925 -0.0285511 -0.271817 1.00802 1.84834 -0.0299298
0.105 0 -112.098 97.993 0.964852 -0.019509 -0.26207 1.00821 1.83819 -0.0203953
0.106 0 -110.934 96.7541 0.967606 -0.0104397 -0.252249 1.00839 1.82799 -0.0108856
0.107 0 -109.428 95.2327 0.970185 -0.00134823 -0.24236 1.00858 1.81774 -0.00140234
0.108 0 -107.698 93.5326 0.972587 0.00776001 -0.232408 1.00877 1.80745 0.00805258
0.109 0 -105.883 91.7747 0.97481 0.0168797 -0.222399 1.00896 1.79712 0.0174775
0.11 0 -104.129 90.0848 0.97685 0.0260055 -0.212338 1.00915 1.78675 0.0268707
0.111 0 -102.574 88.5806 0.978707 0.0351324 -0.202232 1.00934 1.77636 0.036231
0.112 0 -101.332 87.3592 0.98038 0.0442556 -0.192084 1.00953 1.76595 0.0455575
0.113 0 -100.483 86.4878 0.981868 0.0533707 -0.1819 1.00972 1.75551 0.0548496
0.114 0 -100.064 85.996 0.983169 0.0624739 -0.171685 1.00991 1.74506 0.0641072
0.115 0 -100.065 85.8735 0.984284 0.0715616 -0.161442 1.0101 1.7346 0.0733307
0.116 0 -100.431 86.0707 0.985213 0.0806306 -0.151175 1.01029 1.72413 0.0825208
0.117 0 -101.064 86.5041 0.985956 0.089678 -0.140887 1.01048 1.71364 0.0916785
0.118 0 -101.839 87.0652 0.986512 0.0987011 -0.130581 1.01067 1.70316 0.100805
0.119 0 -102.611 87.6307 0.986883 0.107697 -0.120261 1.01086 1.69266 0.109901
0.12 0 -103.234 88.0756 0.987069 0.116664 -0.10993 1.01104 1.68217 0.118968
0.121 0 -103.573 88.2856 0.98707 0.125597 -0.0995921 1.01123 1.67168 0.128006
0.122 0 -103.52 88.1684 0.986887 0.134495 -0.0892502 1.01142 1.66119 0.137017
0.123 0 -103.002 87.6635 0.986521 0.143353 -0.078909 1.01161 1.65071 0.146
0.124 0 -101.991 86.7475 0.985973 0.152168 -0.0685734 1.01179 1.64023 0.154954
0.125 0 -100.506 85.4373 0.985245 0.160936 -0.0582485 1.01198 1.62978 0.16388
0.126 0 -98.6133 83.7882 0.984337 0.169651 -0.0479398 1.01216 1.61934 0.172775
0.127 0 -96.4153 81.8879 0.983254 0.17831 -0.037653 1.01235 1.60892 0.18164
0.128 0 -94.0441 79.8482 0.981995 0.186908 -0.0273939 1.01253 1.59854 0.190472
0.129 0 -91.6462 77.7929 0.980565 0.195441 -0.0171682 1.01271 1.58818 0.199271
0.13 0 -89.3679 75.8458 0.978966 0.203904 -0.00698132 1.01289 1.57787 0.208034
0.131 0 -87.3399 74.1173 0.977201 0.212293 0.00316158 1.01307 1.56759 0.216762
0.132 0 -85.6644 72.6937 0.975273 0.220606 0.0132559 1.01324 1.55736 0.225453
0.133 0 -84.4046 71.6286 0.973185 0.22884 0.0232975 1.01342 1.54718 0.234108
0.134 0 -83.5792 70.9375 0.970941 0.236992 0.033283 1.01359 1.53705 0.242726
0.135 0 -83.1604 70.5971 0.968545 0.24506 0.0432092 1.01376 1.52698 0.251308
0.136 0 -83.0781 70.5479 0.965998 0.253043 0.0530737 1.01393 1.51696 0.259855
0.137 0 -83.2271 70.7006 0.963306 0.260939 0.0628742 1.0141 1.50699 0.268368
0.138 0 -83.4786 70.9458 0.96047 0.268748 0.0726088 1.01427 1.49709 0.276847
0.139 0 -83.6932 71.1651 0.957495 0.276469 0.0822755 1.01443 1.48724 0.285294
0.14 0 -83.7355 71.2429 0.954383 0.2841 0.0918722 1.01459 1.47745 0.29371
0.141 0 -83.4875 71.0781 0.951139 0.29164 0.101397 1.01475 1.46772 0.302095
0.142 0 -82.8602 70.5942 0.947765 0.299089 0.110847 1.01491 1.45806 0.31045
0.143 0 -81.8025 69.7465 0.944266 0.306444 0.12022 1.01506 1.44846 0.318774
0.144 0 -80.3058 68.5266 0.940647 0.313704 0.129513 1.01522 1.43893 0.327068
0.145 0 -78.405 66.9625 0.93691 0.320868 0.138722 1.01537 1.42947 0.335329
0.146 0 -76.1737 65.1163 0.933061 0.327932 0.147845 1.01552 1.42009 0.343558
0.147 0 -73.7172 63.0769 0.929105 0.334895 0.156877 1.01567 1.41078 0.351752
0.148 0 -71.1612 60.9512 0.925046 0.341754 0.165815 1.01581 1.40155 0.35991
0.149 0 -68.6387 58.8528 0.920889 0.34851 0.174656 1.01596 1.39241 0.368031
0.15 0 -66.2763 56.8905 0.916639 0.355158 0.183397 1.0161 1.38335 0.376114
0.151 0 -64.1817 55.1576 0.912302 0.3617 0.192036 1.01623 1.37438 0.384157
0.152 0 -62.4333 53.7223 0.907882 0.368133 0.20057 1.01637 1.3655 0.392159
0.153 0 -61.0722 52.6212 0.903383 0.374458 0.208998 1.0165 1.35672 0.400121
0.154 0 -60.0996 51.8568 0.89881 0.380675 0.217319 1.01663 1.34802 0.408041
0.155 0 -59.4776 51.3974 0.894166 0.386783 0.225533 1.01676 1.33942 0.415921
0.156 0 -59.1335 51.1814 0.889457 0.392785 0.233639 1.01689 1.33092 0.42376
0.157 0 -58.9686 51.1237 0.884684 0.39868 0.241638 1.01701 1.32251 0.43156
0.158 0 -58.8686 51.1253 0.879852 0.404469 0.249529 1.01713 1.31419 0.43932
0.159 0 -58.7152 51.0831 0.874965 0.410154 0.257313 1.01725 1.30596 0.447043
0.16 0 -58.3984 50.9001 0.870025 0.415736 0.264991 1.01736 1.29783 0.454727
0.161 0 -57.8271 50.4955 0.865037 0.421215 0.272561 1.01748 1.28979 0.462373
0.162 0 -56.9378 49.8119 0.860003 0.426591 0.280025 1.01759 1.28184 0.469981
0.163 0 -55.7005 48.8209 0.854929 0.431866 0.287382 1.0177 1.27399 0.477551
0.164 0 -54.121 47.5255 0.849817 0.43704 0.29463 1.0178 1.26623 0.485082
0.165 0 -52.2397 45.9593 0.844672 0.442113 0.30177 1.01791 1.25857 0.492572
0.166 0 -50.1269 44.1826 0.839499 0.447084 0.3088 1.01801 1.25101 0.50002
0.167 0 -47.8751 42.2759 0.834301 0.451954 0.315719 1.01811 1.24355 0.507424
0.168 0 -45.589 40.3317 0.829084 0.456724 0.322527 1.01821 1.23619 0.514784
0.169 0 -43.3751 38.4446 0.82385 0.461393 0.329222 1.0183 1.22893 0.522096
0.17 0 -41.3308 36.702 0.818606 0.465962 0.335804 1.0184 1.22177 0.52936
0.171 0 -39.5344 35.1753 0.813353 0.470431 0.342274 1.01849 1.21472 0.536575
0.172 0 -38.0383 33.9131 0.808096 0.474802 0.348631 1.01858 1.20777 0.543739
0.173 0 -36.8641 32.9369 0.802839 0.479076 0.354876 1.01866 1.20092 0.550852
0.174 0 -36.0019 32.2395 0.797583 0.483253 0.361009 1.01875 1.19418 0.557914
0.175 0 -35.4117 31.7869 0.792332 0.487337 0.367033 1.01883 1.18754 0.564924
0.176 0 -35.029 31.5221 0.787087 0.491328 0.372948 1.01891 1.181 0.571883
0.177 0 -34.7717 31.3716 0.781852 0.495228 0.378756 1.01899 1.17456 0.578791
0.178 0 -34.5492 31.2531 0.776628 0.49904 0.384459 1.01906 1.16822 0.585648
0.179 0 -34.2713 31.0841 0.771417 0.502764 0.390058 1.01913 1.16198 0.592456
0.18 0 -33.8575 30.7897 0.76622 0.506403 0.395554 1.01921 1.15584 0.599213
0.181 0 -33.2443 30.3102 0.76104 0.509958 0.40095 1.01927 1.14979 0.605919
0.182 0 -32.3913 29.6064 0.75588 0.51343 0.406245 1.01934 1.14384 0.612576
0.183 0 -31.2844 28.6631 0.750741 0.516821 0.411442 1.01941 1.13798 0.619181
0.184 0 -29.9366 27.4902 0.745625 0.520132 0.41654 1.01947 1.13222 0.625733
0.185 0 -28.3856 26.1209 0.740536 0.523364 0.42154 1.01953 1.12655 0.632233
0.186 0 -26.69 24.6081 0.735476 0.526518 0.426443 1.01959 1.12098 0.638677
0.187 0 -24.922 23.0183 0.730448 0.529595 0.431249 1.01965 1.1155 0.645065
0.188 0 -23.1604 21.4253 0.725454 0.532595 0.435958 1.01971 1.11012 0.651395
0.189 0 -21.4824 19.9019 0.720497 0.535519 0.440571 1.01977 1.10484 0.657665
0.19 0 -19.9554 18.5129 0.715579 0.53837 0.445089 1.01982 1.09965 0.663875
0.191 0 -18.631 17.3086 0.710702 0.541147 0.449513 1.01987 1.09455 0.670023
0.192 0 -17.5405 16.3206 0.705868 0.543853 0.453843 1.01992 1.08955 0.676108
0.193 0 -16.6919 15.5587 0.701079 0.546489 0.458081 1.01997 1.08464 0.68213
0.194 0 -16.0705 15.0109 0.696335 0.549056 0.462229 1.02002 1.07983 0.688089
0.195 0 -15.6413 14.6452 0.691637 0.551555 0.466289 1.02006 1.0751 0.693984
0.196 0 -15.3528 14.4137 0.686986 0.55399 0.470261 1.02011 1.07047 0.699816
0.197 0 -15.1433 14.2575 0.682383 0.556361 0.474148 1.02015 1.06592 0.705586
0.198 0 -14.9471 14.1134 0.677827 0.55867 0.477952 1.02019 1.06146 0.711293
0.199 0 -14.7013 13.9197 0.67332 0.560919 0.481675 1.02023 1.05708 0.716938
0.2 0 -14.3515 13.6228 0.668862 0.563108 0.485317 1.02027 1.05278 0.722521
0.201 0 -13.8574 13.1818 0.664453 0.565241 0.488882 1.02031 1.04857 0.728042
0.202 0 -13.1959 12.5724 0.660094 0.567317 0.492369 1.02034 1.04444 0.733501
0.203 0 -12.3626 11.7886 0.655786 0.569338 0.49578 1.02038 1.04039 0.738897
0.204 0 -11.3719 10.843 0.651531 0.571306 0.499116 1.02041 1.03642 0.74423
0.205 0 -10.2548 9.76485 0.647328 0.57322 0.502379 1.02044 1.03253 0.749498
0.206 0 -9.05504 8.59681 0.643181 0.575083 0.505567 1.02047 1.02872 0.7547
0.207 0 -7.82449 7.39008 0.639088 0.576894 0.508684 1.0205 1.02498 0.759836
0.208 0 -6.61755 6.19917 0.635052 0.578656 0.511728 1.02053 1.02133 0.764905
0.209 0 -5.48557 5.07622 0.631074 0.580368 0.514702 1.02056 1.01775 0.769904
0.21 0 -4.47182 4.06588 0.627155 0.582032 0.517606 1.02059 1.01424 0.774835
0.211 0 -3.60743 3.20101 0.623294 0.583649 0.520441 1.02062 1.01082 0.779695
0.212 0 -2.90879 2.4998 0.619494 0.585219 0.523208 1.02064 1.00746 0.784484
0.213 0 -2.37649 1.96451 0.615753 0.586745 0.525908 1.02066 1.00419 0.789203
0.214 0 -1.99599 1.58184 0.612071 0.588226 0.528544 1.02069 1.00098 0.793852
0.215 0 -1.73974 1.32483 0.608449 0.589666 0.531115 1.02071 0.997844 0.798431
0.216 0 -1.57045 1.15614 0.604887 0.591064 0.533625 1.02073 0.994779 0.80294
0.217 0 -1.44525 1.03211 0.601383 0.592421 0.536074 1.02075 0.991782 0.807379
0.218 0 -1.32015 0.907353 0.597937 0.59374 0.538464 1.02077 0.988852 0.811751
0.219 0 -1.15436 0.739281 0.59455 0.595021 0.540796 1.02079 0.985988 0.816054
0.22 0 -0.914179 0.492173 0.59122 0.596266 0.543071 1.02081 0.983187 0.820289
0.221 0 -0.575925 0.140439 0.587947 0.597474 0.545292 1.02083 0.98045 0.824457
0.222 0 -0.127846 -0.329245 0.584732 0.598648 0.547457 1.02084 0.977775 0.828557
0.223 0 0.429257 -0.917061 0.581574 0.599787 0.54957 1.02086 0.975161 0.83259
0.224 0 1.08265 -1.61052 0.578473 0.600893 0.55163 1.02088 0.972608 0.836555
0.225 0 1.80945 -2.38613 0.575431 0.601967 0.553638 1.02089 0.970115 0.840452
0.226 0 2.57931 -3.21219 0.572446 0.603008 0.555596 1.02091 0.967681 0.84428
0.227 0 3.35784 -4.05222 0.569519 0.604019 0.557503 1.02092 0.965306 0.848038
0.228 0 4.1102 -4.86886 0.566651 0.604998 0.55936 1.02093 0.962989 0.851727
0.229 0 4.80466 -5.62765 0.563842 0.605948 0.561168 1.02095 0.960729 0.855346
0.23 0 5.41564 -6.30043 0.561091 0.606868 0.562928 1.02096 0.958527 0.858894
0.231 0 5.92607 -6.86787 0.558399 0.607759 0.564641 1.02097 0.95638 0.862372
0.232 0 6.32864 -7.32114 0.555764 0.608623 0.566308 1.02098 0.954289 0.865779
0.233 0 6.6261 -7.66223 0.553188 0.609459 0.567929 1.02099 0.952252 0.869117
0.234 0 6.83048 -7.90333 0.550669 0.610269 0.569505 1.021 0.950268 0.872385
0.235 0 6.96143 -8.06512 0.548206 0.611053 0.571038 1.02101 0.948335 0.875584
0.236 0 7.04386 -8.17427 0.545799 0.611812 0.572529 1.02102 0.946454 0.878715
0.237 0 7.10525 -8.26055 0.543448 0.612547 0.573978 1.02103 0.944623 0.881779
0.238 0 7.17279 -8.35374 0.54115 0.613259 0.575387 1.02104 0.94284 0.884776
0.239 0 7.27076 -8.48066 0.538907 0.613947 0.576757 1.02105 0.941105 0.887706
0.24 0 7.41829 -8.6627 0.536716 0.614614 0.578088 1.02105 0.939417 0.890572
0.241 0 7.62778 -8.91397 0.534578 0.615259 0.579381 1.02106 0.937775 0.893372
0.242 0 7.90404 -9.24022 0.532492 0.615883 0.580638 1.02107 0.936177 0.896108
0.243 0 8.24418 -9.63868 0.530458 0.616486 0.581858 1.02107 0.934624 0.89878
0.244 0 8.63834 -10.0987 0.528475 0.61707 0.583043 1.02108 0.933115 0.901388
0.245 0 9.07101 -10.6034 0.526543 0.617634 0.584193 1.02109 0.931649 0.903931
0.246 0 9.52286 -11.1311 0.524662 0.618178 0.585308 1.02109 0.930225 0.90641
0.247 0 9.97296 -11.6585 0.522832 0.618704 0.586389 1.0211 0.928844 0.908826
0.248 0 10.4009 -12.1624 0.521053 0.619211 0.587436 1.0211 0.927504 0.911177
0.249 0 10.789 -12.6228 0.519324 0.619701 0.58845 1.02111 0.926205 0.913465
0.25 0 11.1236 -13.0239 0.517645 0.620172 0.589432 1.02111 0.924946 0.915689
0.251 0 11.3967 -13.3564 0.516015 0.620627 0.590382 1.02112 0.923728 0.91785
0.252 0 11.6062 -13.6174 0.514434 0.621064 0.591301 1.02112 0.922548 0.919949
0.253 0 11.7557 -13.8107 0.512902 0.621486 0.592189 1.02113 0.921407 0.921985
0.254 0 11.8541 -13.9459 0.511417 0.621891 0.593047 1.02113 0.920303 0.92396
0.255 0 11.9138 -14.0371 0.509979 0.622281 0.593876 1.02114 0.919237 0.925875
0.256 0 11.9501 -14.1013 0.508587 0.622656 0.594676 1.02114 0.918206 0.92773
0.257 0 11.9788 -14.1563 0.50724 0.623016 0.595448 1.02114 0.91721 0.929526
0.258 0 12.0147 -14.2192 0.505938 0.623362 0.596193 1.02115 0.916249 0.931265
0.259 0 12.0705 -14.3045 0.50468 0.623694 0.596912 1.02115 0.915322 0.932946
0.26 0 12.1556 -14.4227 0.503465 0.624013 0.597604 1.02115 0.914427 0.93457
0.261 0 12.2752 -14.58 0.502293 0.624318 0.598271 1.02115 0.913565 0.936139
0.262 0 12.4301 -14.7774 0.501163 0.624611 0.598913 1.02116 0.912735 0.937653
0.263 0 12.617 -15.0113 0.500074 0.624891 0.59953 1.02116 0.911936 0.939112
0.264 0 12.8293 -15.2738 0.499027 0.625159 0.600124 1.02116 0.911168 0.940516
0.265 0 13.0575 -15.5544 0.49802 0.625415 0.600693 1.02116 0.91043 0.941867
0.266 0 13.2909 -15.8406 0.497054 0.625659 0.601239 1.02117 0.909722 0.943165
0.267 0 13.5184 -16.1196 0.496127 0.625892 0.601762 1.02117 0.909044 0.944409
0.268 0 13.7299 -16.3798 0.49524 0.626113 0.602262 1.02117 0.908394 0.945601
0.269 0 13.9172 -16.6118 0.494393 0.626323 0.60274 1.02117 0.907774 0.946741
0.27 0 14.0747 -16.8091 0.493583 0.626522 0.603196 1.02117 0.907181 0.94783
0.271 0 14.1999 -16.9687 0.492812 0.626711 0.60363 1.02118 0.906617 0.948867
0.272 0 14.2933 -17.0914 0.492078 0.626889 0.604044 1.02118 0.906079 0.949855
0.273 0 14.3583 -17.1809 0.491381 0.627057 0.604437 1.02118 0.905568 0.950793
0.274 0 14.4003 -17.2435 0.490721 0.627216 0.604809 1.02118 0.905083 0.951683
0.275 0 14.4262 -17.2872 0.490095 0.627364 0.605162 1.02118 0.904624 0.952525
0.276 0 14.4438 -17.3207 0.489505 0.627503 0.605495 1.02119 0.904189 0.95332
0.277 0 14.4602 -17.3523 0.488949 0.627633 0.60581 1.02119 0.90378 0.954068
0.278 0 14.4818 -17.3892 0.488426 0.627754 0.606106 1.02119 0.903394 0.954772
0.279 0 14.5134 -17.4368 0.487937 0.627867 0.606384 1.02119 0.903031 0.95543
0.28 0 14.5578 -17.4983 0.48748 0.627971 0.606644 1.02119 0.902692 0.956045
0.281 0 14.6158 -17.5744 0.487054 0.628066 0.606886 1.02119 0.902375 0.956617
0.282 0 14.6866 -17.6638 0.486661 0.628153 0.607112 1.02119 0.902081 0.957146
0.283 0 14.7672 -17.7635 0.486298 0.628232 0.607321 1.02119 0.901808 0.957633
0.284 0 14.854 -17.8688 0.485965 0.628304 0.607513 1.0212 0.901556 0.958079
0.285 0 14.9425 -17.9749 0.485662 0.628367 0.607689 1.0212 0.901326 0.958484
0.286 0 15.0283 -18.0766 0.485389 0.628424 0.60785 1.0212 0.901116 0.958849
0.287 0 15.1074 -18.1698 0.485145 0.628472 0.607994 1.0212 0.900927 0.959175
0.288 0 15.177 -18.2511 0.484929 0.628514 0.608124 1.0212 0.900758 0.959462
0.289 0 15.2352 -18.3187 0.484741 0.628548 0.608238 1.0212 0.900608 0.959711
0.29 0 15.2815 -18.3723 0.484581 0.628575 0.608337 1.0212 0.900478 0.959922
0.291 0 15.3166 -18.4128 0.484448 0.628596 0.608422 1.0212 0.900366 0.960097
